Player Name,Team,Conference,Position,Height,Year,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
"Lovette, Grant",Florida Tech,Sunshine,G,74,Jr.,27,440,16.3,32.0,76.0,0.421,19.0,51.0,0.373,12.0,16.0,0.75,95,3.5,27,55,82,3.0,41.0,25,15,24,2,0.925925925925926,0.8888888888888888,2.037037037037037,1.0,0.074074074074074,0.5555555555555556,0.5460526315789473,0.6710526315789473,1.6666666666666667,0.2105263157894736,0.0210741811175337,0.2228181818181818,8.636363636363637,7.454545454545455,2.2727272727272725,2.1818181818181817,0.1818181818181818,1.3636363636363635,-2.0730365462519993,-0.40675333835029526,-0.3007976127732356,1.1774201532454163
"Polk, Max",Lynn,Sunshine,G,74,Sr.,28,725,25.9,151.0,375.0,0.403,68.0,216.0,0.315,62.0,87.0,0.713,432,15.4,17,52,69,2.5,39.0,51,43,28,2,1.8214285714285712,1.0,1.8571428571428572,0.6071428571428571,0.0714285714285714,1.5357142857142858,0.4933333333333333,0.576,1.186046511627907,0.232,0.0186314363143631,0.629351724137931,23.834482758620688,3.8068965517241375,2.813793103448276,1.5448275862068963,0.1103448275862069,2.372413793103449,-1.4182212615439458,0.4604174232179971,0.43221580319719033,-1.3568667719079095
"Roland, John",Lynn,Sunshine,F,79,So.,28,796,28.4,150.0,253.0,0.593,27.0,54.0,0.5,63.0,89.0,0.708,390,13.9,125,128,253,9.0,67.0,18,17,25,21,0.6428571428571429,0.8928571428571429,4.571428571428571,4.464285714285714,0.75,0.6071428571428571,0.6462450592885376,0.2134387351778656,1.0588235294117647,0.3517786561264822,0.023788335158817,0.388391959798995,19.597989949748744,12.71356783919598,0.9045226130653268,1.2562814070351758,1.0552763819095476,0.8542713567839195,3.757879937626326,-0.210975810034211,1.95722586508421,1.297030187236588
"Iuli, Braydon",Lynn,Sunshine,G,75,Sr.,26,724,27.8,121.0,268.0,0.451,18.0,48.0,0.375,54.0,78.0,0.692,314,12.1,34,86,120,4.6,29.0,111,57,41,11,4.269230769230769,1.5769230769230769,3.3076923076923075,1.3076923076923077,0.4230769230769231,2.1923076923076925,0.4850746268656716,0.1791044776119403,1.9473684210526316,0.291044776119403,0.020011907912146,0.4962983425414364,17.34806629834254,6.629834254143646,6.132596685082873,2.265193370165746,0.6077348066298343,3.149171270718232,-0.814344733273774,3.2761624551305055,0.2689915129552215,1.2303400719313118
"Bubak, Justin",Lynn,Sunshine,G,76,Gr.,26,505,19.4,96.0,228.0,0.421,47.0,144.0,0.326,45.0,56.0,0.804,284,10.9,27,62,89,3.4,56.0,22,24,17,3,0.8461538461538461,0.6538461538461539,2.3846153846153846,1.0384615384615383,0.1153846153846153,0.9230769230769232,0.5241228070175439,0.631578947368421,0.9166666666666666,0.2456140350877192,0.0215721975934135,0.5478019801980197,22.495049504950497,7.049504950495049,1.7425742574257423,1.3465346534653466,0.2376237623762376,1.900990099009901,-0.48404995136969775,-0.4582756023486251,0.5357191762252828,-1.2291754881511454
"Jacks, Antoine",Lynn,Sunshine,G,70,Sr.,28,674,24.1,75.0,221.0,0.339,43.0,135.0,0.319,68.0,81.0,0.84,261,9.3,16,38,54,1.9,40.0,123,54,36,2,4.392857142857143,1.2857142857142858,1.3571428571428572,0.5714285714285714,0.0714285714285714,1.9285714285714288,0.4366515837104072,0.6108597285067874,2.2777777777777777,0.3665158371040724,0.0181187655860349,0.4608902077151335,15.48961424332344,3.204747774480712,7.299703264094956,2.136498516320475,0.1186943620178041,3.204747774480712,-3.6010156211950446,3.198429386608982,0.013783640329877776,0.91166710805179
"Puodziukaitis, Matthew",Lynn,Sunshine,F,79,So.,26,455,17.5,66.0,107.0,0.617,0.0,4.0,0.0,25.0,47.0,0.532,157,6.0,51,86,137,5.3,47.0,17,14,18,25,0.6538461538461539,0.6923076923076923,3.3076923076923075,1.9615384615384617,0.9615384615384616,0.5384615384615384,0.616822429906542,0.0373831775700934,1.2142857142857142,0.4392523364485981,0.0234962406015037,0.3113846153846154,13.802197802197805,12.043956043956044,1.4945054945054943,1.5824175824175823,2.197802197802198,1.2307692307692308,2.4988078337239714,0.02862821307712752,-0.5717699608142941,1.8944521747683085
"Birgisson, Sveinn",Lynn,Sunshine,F,79,Sr.,27,505,18.7,56.0,120.0,0.467,20.0,48.0,0.417,27.0,40.0,0.675,159,5.9,33,63,96,3.6,37.0,31,33,20,9,1.148148148148148,0.7407407407407407,2.3333333333333335,1.2222222222222223,0.3333333333333333,1.2222222222222223,0.55,0.4,0.9393939393939394,0.3333333333333333,0.021438953488372,0.3378217821782178,12.594059405940596,7.603960396039604,2.4554455445544554,1.5841584158415842,0.7128712871287128,2.613861386138614,0.2721979025253656,0.1695468126352213,-1.128353975911498,0.41416103497528317
"Baron, JP",Lynn,Sunshine,G,75,Jr.,28,425,15.2,42.0,136.0,0.309,24.0,93.0,0.258,24.0,30.0,0.8,132,4.7,28,37,65,2.3,19.0,33,18,12,1,1.1785714285714286,0.4285714285714285,1.3214285714285714,1.0,0.0357142857142857,0.6428571428571429,0.3970588235294117,0.6838235294117647,1.8333333333333333,0.2205882352941176,0.0157506702412868,0.3934117647058823,12.423529411764706,6.11764705882353,3.1058823529411765,1.1294117647058823,0.0941176470588235,1.6941176470588235,-2.0944295514436377,-0.6032535035243843,0.01638476345999282,0.9456846220581455
"Vick, Austin",Lynn,Sunshine,F,80,Jr.,27,316,11.7,18.0,50.0,0.36,3.0,13.0,0.231,10.0,14.0,0.714,49,1.8,25,65,90,3.3,28.0,13,6,5,15,0.4814814814814814,0.1851851851851851,2.407407407407407,0.925925925925926,0.5555555555555556,0.2222222222222222,0.39,0.26,2.1666666666666665,0.28,0.016025641025641,0.1967088607594936,6.20253164556962,11.39240506329114,1.6455696202531644,0.6329113924050633,1.89873417721519,0.759493670886076,0.3724794552823339,-1.732572248794898,-0.8169741887471623,3.340435483342017
"Reeves, Ross",Nova Southeastern,Sunshine,G,76,Gr.,33,1121,34.0,286.0,570.0,0.502,58.0,172.0,0.337,132.0,163.0,0.81,762,23.1,43,121,164,5.0,64.0,98,42,72,13,2.9696969696969697,2.1818181818181817,3.6666666666666665,1.303030303030303,0.3939393939393939,1.2727272727272727,0.5526315789473685,0.3017543859649123,2.3333333333333335,0.2859649122807017,0.017998504020445,0.6099197145405888,27.1900089206066,5.851917930419268,3.496877787689563,2.569134701159679,0.463871543264942,1.4986619090098128,-0.4460433656253757,2.030297499166595,2.1856881168734215,0.42092061661639896
"Graziani , Dallas",Nova Southeastern,Sunshine,G,68,Sr.,33,1188,36.0,236.0,539.0,0.438,54.0,162.0,0.333,133.0,173.0,0.769,659,20.0,30,82,112,3.4,49.0,206,60,77,2,6.242424242424242,2.3333333333333335,2.484848484848485,0.9090909090909092,0.0606060606060606,1.818181818181818,0.4879406307977736,0.300556586270872,3.433333333333333,0.3209647495361781,0.0162569905059175,0.5682828282828283,22.188552188552187,3.771043771043771,6.936026936026936,2.592592592592593,0.0673400673400673,2.0202020202020203,-3.3943023645902435,3.932258617385509,2.206396622432286,1.8225157493982838
"Nap, Jaxon",Nova Southeastern,Sunshine,F,79,Sr.,33,1002,30.4,163.0,316.0,0.516,18.0,56.0,0.321,114.0,179.0,0.637,458,13.9,79,213,292,8.8,83.0,88,52,33,15,2.6666666666666665,1.0,6.454545454545454,2.393939393939394,0.4545454545454545,1.5757575757575757,0.5443037974683544,0.1772151898734177,1.6923076923076923,0.5664556962025317,0.0176056338028169,0.4458682634730538,18.283433133732533,11.656686626746506,3.5129740518962076,1.317365269461078,0.5988023952095809,2.075848303393214,2.3026555263550756,1.8866830867329878,1.9050859312988286,1.6639227491559074
"Davis, Ryan",Nova Southeastern,Sunshine,G,76,Sr.,25,662,26.5,81.0,192.0,0.422,18.0,43.0,0.419,67.0,96.0,0.698,247,9.9,73,79,152,6.1,73.0,41,22,33,4,1.64,1.32,3.16,2.92,0.16,0.88,0.46875,0.2239583333333333,1.8636363636363635,0.5,0.0211321721311475,0.3870694864048338,14.924471299093655,9.18429003021148,2.4773413897280965,1.9939577039274925,0.2416918429003021,1.3293051359516617,0.9514070511123851,1.1257837580993615,1.1291357162003008,1.857148509863706
"Kayser, Bennett",Nova Southeastern,Sunshine,F,77,Fr.,27,554,20.5,104.0,205.0,0.507,17.0,54.0,0.315,43.0,53.0,0.811,268,9.9,43,73,116,4.3,53.0,18,14,34,9,0.6666666666666666,1.2592592592592593,2.7037037037037037,1.5925925925925926,0.3333333333333333,0.5185185185185185,0.5487804878048781,0.2634146341463415,1.2857142857142858,0.2585365853658536,0.0216800981079187,0.4374007220216606,19.35018050541516,8.375451263537906,1.299638989169675,2.454873646209386,0.6498194945848375,1.0108303249097472,0.4473023188002885,0.15307539001186937,0.4744721749674854,0.3026782370996235
"Allen, Eli",Nova Southeastern,Sunshine,G,76,Jr.,32,694,21.7,114.0,198.0,0.576,32.0,69.0,0.464,28.0,40.0,0.7,288,9.0,38,104,142,4.4,99.0,54,28,55,8,1.6875,1.71875,3.25,1.1875,0.25,0.875,0.6565656565656566,0.3484848484848485,1.9285714285714288,0.202020202020202,0.0208719851576994,0.3510086455331412,16.59942363112392,8.184438040345821,3.1123919308357353,3.170028818443804,0.4610951008645533,1.6138328530259365,-0.9809119946057283,1.5503644259269016,0.5702612059149854,1.0316430578779086
"Rosenberger III, Bobby",Nova Southeastern,Sunshine,G,77,Jr.,33,529,16.0,88.0,186.0,0.473,31.0,73.0,0.425,28.0,41.0,0.683,235,7.1,50,61,111,3.4,67.0,25,19,39,12,0.7575757575757576,1.181818181818182,1.8484848484848484,1.5151515151515151,0.3636363636363636,0.5757575757575758,0.5564516129032258,0.3924731182795699,1.3157894736842106,0.2204301075268817,0.017398549304058,0.4216257088846881,17.76937618147448,8.39319470699433,1.890359168241966,2.9489603024574667,0.9073724007561436,1.4366729678638943,-0.21237274370388023,0.5309466415823084,-0.21878063739364823,0.3183595246482071
"Le Gassick, Preston",Palm Beach Atlantic,Sunshine,G,73,Sr.,32,1014,31.7,204.0,458.0,0.445,92.0,241.0,0.382,100.0,137.0,0.73,600,18.8,13,100,113,3.5,51.0,148,62,35,5,4.625,1.09375,3.125,0.40625,0.15625,1.9375,0.5458515283842795,0.5262008733624454,2.3870967741935485,0.2991266375545851,0.0181369144091996,0.5722682445759368,23.66863905325444,4.457593688362919,5.838264299802761,1.3806706114398424,0.1972386587771203,2.445759368836292,-2.2740055651637667,2.158168151773183,1.6413551547332519,0.3762719419765126
"Tumblin Jr., Alvin",Palm Beach Atlantic,Sunshine,F,77,Gr.,26,581,22.3,149.0,233.0,0.639,2.0,8.0,0.25,28.0,60.0,0.467,328,12.6,60,105,165,6.3,36.0,21,36,23,20,0.8076923076923077,0.8846153846153846,4.038461538461538,2.3076923076923075,0.7692307692307693,1.3846153846153846,0.6437768240343348,0.0343347639484978,0.5833333333333334,0.2575107296137339,0.0242868157286044,0.508433734939759,22.581755593803784,11.35972461273666,1.4457831325301205,1.583476764199656,1.3769363166953528,2.478485370051635,2.6277178320999885,0.8317993029899322,0.24235748123814255,-0.44966219283730763
"Worland, Graham",Palm Beach Atlantic,Sunshine,F,78,Jr.,32,869,27.2,116.0,270.0,0.43,68.0,177.0,0.384,32.0,43.0,0.744,332,10.4,35,118,153,4.8,49.0,74,27,24,5,2.3125,0.75,3.6875,1.09375,0.15625,0.84375,0.5555555555555556,0.6555555555555556,2.740740740740741,0.1592592592592592,0.0179980617471964,0.3635443037974684,15.281933256616805,7.042577675489068,3.406214039125431,1.1047180667433831,0.2301495972382048,1.2428078250863062,-1.5529384022852128,-0.30118317033804654,1.775915438342155,2.0275621889709554
"Wilson, Blake",Palm Beach Atlantic,Sunshine,F,77,R.,31,485,15.6,111.0,198.0,0.561,17.0,40.0,0.425,74.0,105.0,0.705,313,10.1,29,80,109,3.5,58.0,43,47,5,10,1.3870967741935485,0.1612903225806451,2.5806451612903225,0.935483870967742,0.3225806451612903,1.5161290322580645,0.6035353535353535,0.202020202020202,0.9148936170212766,0.5303030303030303,0.0206797706797706,0.6004123711340206,25.81443298969072,8.989690721649485,3.54639175257732,0.4123711340206185,0.8247422680412371,3.8762886597938144,1.117758850167875,1.6031096222437176,-0.20747305269429542,-1.2088716011218195
"Burton, Tyler",Palm Beach Atlantic,Sunshine,G,69,So.,32,915,28.6,107.0,263.0,0.407,71.0,190.0,0.374,19.0,28.0,0.679,304,9.5,20,90,110,3.4,64.0,66,36,42,3,2.0625,1.3125,2.8125,0.625,0.09375,1.125,0.5418250950570342,0.7224334600760456,1.8333333333333333,0.1064638783269961,0.0172526514601191,0.3402404371584699,13.289617486338798,4.808743169398907,2.8852459016393444,1.8360655737704916,0.1311475409836065,1.5737704918032789,-2.9601388372229755,0.022993976023208584,0.6654214465832017,0.4702892007840081
"Kirkland, Christian",Palm Beach Atlantic,Sunshine,F,80,Fr.,32,697,21.8,87.0,155.0,0.561,0.0,1.0,0.0,57.0,93.0,0.613,231,7.2,58,132,190,5.9,80.0,85,69,33,56,2.65625,1.03125,4.125,1.8125,1.75,2.15625,0.5612903225806452,0.0064516129032258,1.2318840579710144,0.6,0.018374846876276,0.3800860832137733,13.256814921090388,10.903873744619798,4.878048780487805,1.893830703012913,3.21377331420373,3.9598278335724535,2.935363946933474,3.174939508203983,-1.7990613883253554,2.086522325676768
"Payne, Clay",Palm Beach Atlantic,Sunshine,F,80,Fr.,32,468,14.6,78.0,117.0,0.667,4.0,17.0,0.235,15.0,37.0,0.405,175,5.5,59,55,114,3.6,47.0,24,19,16,21,0.75,0.5,1.71875,1.84375,0.65625,0.59375,0.6837606837606838,0.1452991452991453,1.263157894736842,0.3162393162393162,0.0206332533013205,0.3253846153846154,14.957264957264956,9.743589743589745,2.051282051282051,1.3675213675213675,1.794871794871795,1.623931623931624,1.5394792738408545,-0.2553193871728077,-0.894491527610941,1.415099281028472
"McNair, Trent",Palm Beach Atlantic,Sunshine,G,77,So.,27,362,13.4,44.0,110.0,0.4,16.0,56.0,0.286,22.0,35.0,0.629,126,4.7,18,41,59,2.2,16.0,32,17,16,2,1.1851851851851851,0.5925925925925926,1.5185185185185186,0.6666666666666666,0.074074074074074,0.6296296296296297,0.4727272727272727,0.509090909090909,1.8823529411764703,0.3181818181818182,0.0187400318979266,0.3933701657458563,13.922651933701658,6.519337016574585,3.5359116022099446,1.7679558011049723,0.2209944751381215,1.878453038674033,-1.6744679889084433,0.3976521042728793,-0.24689263274219206,1.0168122151707837
"Claridy, Kollin",Palm Beach Atlantic,Sunshine,G,75,Jr.,32,434,13.6,44.0,112.0,0.393,18.0,51.0,0.353,34.0,47.0,0.723,140,4.4,9,54,63,2.0,38.0,35,23,17,2,1.09375,0.53125,1.6875,0.28125,0.0625,0.71875,0.4732142857142857,0.4553571428571428,1.5217391304347827,0.4196428571428571,0.0165812481157672,0.3587096774193548,12.903225806451612,5.806451612903226,3.225806451612903,1.5668202764976955,0.184331797235023,2.119815668202765,-1.6052964953617133,0.4414260035891802,-0.7055700982799739,0.5859208028918438
"Nze, Jah",Rollins,Sunshine,G,76,Sr.,29,881,30.4,163.0,364.0,0.448,67.0,185.0,0.362,125.0,162.0,0.772,518,17.9,15,82,97,3.3,78.0,73,83,44,9,2.5172413793103448,1.5172413793103448,2.8275862068965516,0.5172413793103449,0.3103448275862069,2.8620689655172415,0.5398351648351648,0.5082417582417582,0.8795180722891566,0.445054945054945,0.020561477669546,0.5882860385925085,23.51872871736663,4.404086265607265,3.314415437003406,1.9977298524404088,0.4086265607264472,3.76844494892168,-0.3719171242305912,2.002323125384262,-0.3399529201997343,-1.6446769675602138
"Figueroa, Omar",Rollins,Sunshine,G,72,Gr.,27,837,31.0,149.0,318.0,0.469,72.0,175.0,0.411,69.0,87.0,0.793,439,16.3,14,76,90,3.3,51.0,77,42,44,3,2.8518518518518516,1.6296296296296295,2.814814814814815,0.5185185185185185,0.1111111111111111,1.5555555555555556,0.5817610062893082,0.550314465408805,1.8333333333333333,0.2735849056603773,0.0228752666442124,0.47584229390681,20.97968936678614,4.301075268817204,3.679808841099163,2.1027479091995223,0.1433691756272401,2.0071684587813623,-2.0525011756789198,1.3417059379333216,0.9842671990888806,-0.17175629843377685
"Gaffney, Jackson",Rollins,Sunshine,G,80,Fr.,20,464,23.2,66.0,159.0,0.415,20.0,60.0,0.333,34.0,45.0,0.756,186,9.3,26,52,78,3.9,39.0,34,36,11,7,1.7,0.55,2.6,1.3,0.35,1.8,0.4779874213836478,0.3773584905660377,0.9444444444444444,0.2830188679245283,0.0260067114093959,0.4629310344827586,16.03448275862069,6.724137931034483,2.931034482758621,0.9482758620689656,0.603448275862069,3.103448275862069,0.5624764347480185,0.2350776620742978,-0.7079332878053574,0.010793057339243082
"Quartlebaum, Mayson",Rollins,Sunshine,F,78,Gr.,29,554,19.1,101.0,173.0,0.584,5.0,23.0,0.217,62.0,98.0,0.633,269,9.3,57,79,136,4.7,44.0,48,34,20,9,1.6551724137931034,0.6896551724137931,2.7241379310344827,1.9655172413793105,0.3103448275862069,1.1724137931034482,0.5982658959537572,0.1329479768786127,1.411764705882353,0.5664739884393064,0.0215158245419211,0.4514801444043321,19.422382671480143,9.819494584837544,3.4657039711191335,1.444043321299639,0.6498194945848375,2.454873646209386,1.297574399069476,1.6713776551572634,0.21974358896668408,0.7515756177432057
"Ghedini, Ricky",Rollins,Sunshine,G,79,Jr.,29,644,22.2,91.0,188.0,0.484,31.0,90.0,0.344,32.0,51.0,0.627,245,8.4,35,110,145,5.0,44.0,63,44,22,15,2.1724137931034484,0.7586206896551724,3.793103448275862,1.206896551724138,0.5172413793103449,1.5172413793103448,0.5664893617021277,0.4787234042553192,1.431818181818182,0.2712765957446808,0.0199581828549705,0.3950931677018633,15.217391304347828,9.006211180124224,3.9130434782608696,1.366459627329193,0.9316770186335404,2.732919254658386,0.09293733960257552,0.8524524372809796,-0.012751426529678594,0.850689172805138
"Klug, Marshall",Rollins,Sunshine,F,81,Sr.,29,531,18.3,58.0,124.0,0.468,23.0,74.0,0.311,73.0,81.0,0.901,212,7.3,32,75,107,3.7,52.0,30,15,12,4,1.0344827586206895,0.4137931034482758,2.586206896551724,1.103448275862069,0.1379310344827586,0.5172413793103449,0.5604838709677419,0.5967741935483871,2.0,0.6532258064516129,0.0228639438737158,0.3288888888888888,15.969868173258003,8.060263653483993,2.2598870056497176,0.903954802259887,0.3013182674199623,1.1299435028248588,0.11247507006080247,-0.5086124548992762,0.727701907096857,1.4294564520624862
"Renfro, Ryan",Rollins,Sunshine,F,79,Jr.,22,455,20.7,59.0,116.0,0.509,0.0,5.0,0.0,31.0,39.0,0.795,149,6.8,47,53,100,4.5,44.0,53,31,10,17,2.409090909090909,0.4545454545454545,2.409090909090909,2.136363636363636,0.7727272727272727,1.4090909090909092,0.5086206896551724,0.043103448275862,1.7096774193548387,0.3362068965517241,0.0255331931510964,0.3607912087912088,13.0989010989011,8.791208791208792,4.65934065934066,0.8791208791208792,1.4945054945054943,2.725274725274725,1.1961918676379664,1.3011685573013378,-0.5878200417591979,2.246013696257262
"Kalina, Michael",Rollins,Sunshine,G,73,So.,23,255,11.1,29.0,54.0,0.537,6.0,11.0,0.545,11.0,22.0,0.5,75,3.3,7,36,43,1.9,29.0,30,25,11,3,1.3043478260869563,0.4782608695652174,1.565217391304348,0.3043478260869565,0.1304347826086956,1.0869565217391304,0.5925925925925926,0.2037037037037037,1.2,0.4074074074074074,0.0259108040201005,0.347764705882353,11.764705882352942,6.745098039215687,4.705882352941177,1.7254901960784317,0.4705882352941176,3.92156862745098,-1.3947607088473715,2.236679105428942,-1.8785800078152164,0.2628831985428889
"Malovec, Matus",Rollins,Sunshine,G,77,So.,29,634,21.9,27.0,78.0,0.346,10.0,48.0,0.208,15.0,23.0,0.652,79,2.7,51,93,144,5.0,77.0,52,34,22,5,1.793103448275862,0.7586206896551724,3.206896551724138,1.7586206896551724,0.1724137931034483,1.1724137931034482,0.4102564102564102,0.6153846153846154,1.5294117647058822,0.2948717948717949,0.0153200181570585,0.1926182965299684,4.9842271293375395,9.085173501577287,3.280757097791798,1.38801261829653,0.3154574132492113,2.145110410094637,-0.7208874504036478,-0.07694851853808475,-0.42808594986521903,1.9917225722489023
"Hill, Donovan",Saint Leo,Sunshine,F,80,Sr.,26,924,35.5,151.0,384.0,0.393,67.0,188.0,0.356,56.0,74.0,0.757,425,16.3,52,165,217,8.3,53.0,69,59,36,13,2.6538461538461537,1.3846153846153846,6.346153846153846,2.0,0.5,2.269230769230769,0.48046875,0.4895833333333333,1.1694915254237288,0.1927083333333333,0.0195650086422124,0.5146753246753247,18.3982683982684,9.393939393939394,2.987012987012987,1.5584415584415583,0.5627705627705628,2.554112554112554,1.3560392111539215,0.8844298589893197,1.4334086529313286,0.38616746428693394
"Pawlikowski, Owen",Saint Leo,Sunshine,G,77,Sr.,27,931,34.5,128.0,322.0,0.398,56.0,168.0,0.333,66.0,80.0,0.825,378,14.0,27,100,127,4.7,47.0,67,57,22,3,2.4814814814814814,0.8148148148148148,3.703703703703704,1.0,0.1111111111111111,2.111111111111111,0.484472049689441,0.5217391304347826,1.1754385964912282,0.2484472049689441,0.0195968645016797,0.4448979591836735,16.240601503759397,5.456498388829216,2.878625134264232,0.945220193340494,0.1288936627282492,2.4489795918367347,-0.370980927989634,0.008821618697266935,0.3608110689730197,0.0002751611057451809
